S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80,S81,S82
22.719128,22.712202,22.72648,22.655987,22.70165,22.635023,22.658346,22.693666,22.657951,22.59789,22.595764,22.614258,22.61334,22.943546,22.940939,23.01465,22.812077,22.824186,22.940508,22.900646,22.95422,22.924677,22.954325,22.857311,22.842945,23.030928,22.86247,22.948143,22.949179,22.920918,22.83169,22.857828,23.02307,22.875988,23.007854,23.01609,22.953402,22.941717,22.935246,22.907799,22.969126,22.945719,22.921738,22.884418,22.858517,22.772772,22.96799,22.842695,22.767656,22.791027,22.741838,22.745647,22.748705,22.650501,22.685514,22.76728,22.779966,22.670893,22.699795,22.663158,22.6525,20.311472,20.551468,20.585297,20.599234,20.534416,20.605299,20.683193,20.616867,20.591412,20.568676,20.495644,20.548252,23.74392,23.733774,23.785133,24.01673,25.540495,23.054552,23.2856,23.095634,23.236055,23.534374
48.247166,45.04412,40.253815,20.16825,33.389225,37.879807,45.362095,49.61634,44.639,40.164722,42.677563,43.633045,44.15018,52.94097,53.926163,42.970623,42.16529,40.755295,13.608212,39.89922,45.651775,47.84118,38.280796,39.711704,34.838387,10.739835,42.087173,46.0883,46.537605,43.080727,39.711372,34.197323,11.439084,42.585903,45.3881,47.68762,44.108517,39.142956,36.565987,10.065497,45.228054,46.79693,45.195328,42.065693,40.473175,22.936607,15.6205225,39.16655,49.5479,47.16189,45.404655,40.635513,27.953676,38.6645,42.37335,36.642723,51.227592,46.945095,42.91706,41.32882,42.771408,45.249424,52.89689,50.549393,42.586243,42.784843,37.87298,22.870817,46.60195,45.310547,48.237488,37.759182,37.64308,28.634604,17.004557,40.614452,45.256157,43.918034,39.7131,41.293392,37.067905,34.68721,44.302067
20.8439,16.101717,11.646767,11.206968,14.1230755,11.361287,11.341372,11.408237,11.284293,11.334518,14.8698845,15.1572275,15.124934,16.502853,17.049065,12.736485,15.202967,15.142659,12.677918,15.256038,15.263438,15.26043,12.810834,12.582624,12.439289,11.052193,13.565315,13.559817,13.534807,12.549902,13.452745,10.676386,11.603283,15.17825,15.311765,15.238497,14.645374,13.459076,13.075539,12.330055,13.657742,13.531056,13.461368,12.8874445,12.257324,16.551224,13.248619,14.277427,14.131,14.189149,13.535425,12.231439,11.880006,15.913456,16.920147,17.065063,17.056273,15.906256,16.024063,14.800425,15.98005,18.688177,18.786583,16.138771,15.390978,13.684264,13.475374,16.709229,19.454733,19.298172,19.277197,16.581356,12.664615,16.778646,10.706599,12.80521,18.52517,18.663532,14.757557,12.723205,13.030152,13.3176365,13.836254
54.3075,54.072197,42.957294,41.157047,42.513786,50.818665,60.871655,53.339695,62.573467,50.176323,42.736973,46.73832,50.640686,60.733944,55.217834,40.55939,49.020344,41.57734,39.586056,48.891808,60.26416,66.3373,39.767273,48.105186,43.009632,40.503162,45.997196,63.159424,61.788033,40.68344,46.695972,37.73879,35.530727,44.65606,61.400894,61.714928,41.38599,44.460552,41.74272,40.324715,45.087875,60.348667,49.707848,43.35877,45.138687,34.863747,37.817604,46.253876,56.834724,60.98785,53.074852,41.051636,40.50525,40.230396,47.63374,62.761383,50.05856,54.152412,41.89411,44.724644,46.506393,49.56368,61.41163,54.64946,39.69719,49.674435,44.379326,39.77277,52.381313,63.968285,63.338253,39.146202,44.776554,43.59595,38.52746,40.088196,49.904083,42.05536,38.246857,46.923767,43.14679,44.097237,47.823437
54.487705,53.669914,48.813763,47.830524,49.062393,47.912746,49.677853,48.01461,49.383995,43.01408,51.212658,47.333252,55.73944,51.36429,55.322155,49.660954,48.704468,51.30254,48.633408,48.598366,52.77554,48.023792,42.791092,50.10336,48.674488,45.556923,51.274364,50.349304,52.87493,43.05353,48.71834,49.126026,49.46209,45.663483,46.484505,51.056767,49.39464,46.997395,52.664963,48.848507,52.59135,54.091778,47.818935,48.23467,53.001183,49.90377,49.421684,49.748825,54.64261,54.531853,44.290527,49.373466,50.510586,50.67646,53.745373,52.309868,47.678734,50.226772,44.372047,54.51072,47.980865,52.53176,52.331436,56.56409,45.81576,51.86023,51.992214,48.286118,48.4075,47.02921,47.39095,51.316963,47.336113,51.166946,49.44211,51.632477,50.190277,51.234943,45.2873,48.92522,47.94238,49.2817,50.448944
35.77301,40.50666,33.309025,37.245975,34.88099,36.24216,44.25686,42.244045,46.155106,37.470333,39.62368,40.08662,35.28035,38.74397,34.89009,24.062859,37.613056,36.372536,35.522995,41.057785,44.94446,38.90104,24.530645,36.194256,37.11668,39.31991,44.135754,47.76957,38.519146,28.265085,38.33061,30.457537,37.620876,41.76287,40.52827,36.609863,26.544832,36.38925,34.186954,38.692745,43.442654,44.10275,36.05167,35.001682,37.3083,33.418346,40.477394,42.47461,35.576256,41.863186,34.26941,33.69586,34.361942,30.781107,36.667618,40.480606,43.423256,44.436367,33.839947,37.612816,34.996735,35.956516,32.723503,34.116203,20.895775,38.52691,37.050957,39.470196,43.115208,34.186428,34.021767,24.13481,37.304188,36.32558,42.42498,37.496742,35.252575,35.784847,33.135044,34.228374,37.11235,40.42822,38.10103
22.111345,22.122911,22.144375,22.20948,21.261463,22.12184,20.20119,20.283642,20.16374,20.22822,20.228506,22.17225,22.096437,22.191536,22.159119,22.249203,22.182594,22.178078,22.09658,22.18856,22.234491,22.205664,22.26256,22.216982,22.577412,22.536854,22.181824,22.23005,22.204142,22.242044,22.258566,23.359385,22.267876,22.199942,22.20448,22.184454,22.244987,21.138657,22.618238,22.413948,22.226181,22.206427,22.182632,22.214958,22.238579,21.203863,22.266468,22.15047,20.885134,20.738768,20.699512,20.747408,20.727596,22.124826,22.091791,22.097363,22.14198,22.099447,22.054232,20.234001,22.0722,22.114965,22.143688,22.131435,22.249966,22.120996,22.2036,22.184994,22.183367,22.194416,22.188358,22.22956,22.191328,22.145683,22.252764,22.265425,22.458199,22.455597,22.419434,22.134302,22.405722,22.408016,22.56206
18.605215,14.181887,16.759264,16.105972,16.665102,14.981362,15.9767275,17.388657,14.311645,13.79725,11.722012,13.600913,17.996733,19.568243,19.744383,13.749202,12.71195,12.046593,12.840335,18.489641,20.19158,19.077324,11.0879135,12.473895,11.834393,12.930286,16.781317,19.486702,17.585161,12.764354,10.623549,13.264173,10.886877,16.46944,21.691189,20.731031,13.007936,14.2754545,13.397129,12.922521,18.317085,21.655056,21.847874,13.959931,11.306564,18.681797,12.804719,15.800028,21.911596,21.82738,18.314318,15.982892,16.97916,16.208996,20.175276,21.116314,20.860842,15.81849,15.885813,14.973371,17.724327,18.139252,22.49061,21.304155,15.502321,11.615615,14.087989,14.14555,19.201433,17.31839,19.644829,11.897785,14.484392,12.137841,12.516542,19.920128,19.812181,20.01065,16.411434,16.802406,15.903739,17.153936,18.692842
29.655806,19.792933,15.659265,19.994352,19.898558,19.15208,29.715296,33.364563,17.882357,18.542553,19.343674,20.008446,23.523039,23.378962,26.07541,16.212358,18.971434,15.418591,19.027971,19.099745,21.736444,25.827139,17.644476,17.047922,18.168587,19.67959,21.124117,23.68192,28.45155,15.823183,15.788599,18.251978,18.564068,18.051226,25.128918,24.815475,17.043814,17.007824,17.60743,15.702337,21.336735,22.559464,26.748722,17.509922,21.794645,15.962844,17.763119,24.834839,19.733894,21.82224,17.785614,15.90801,18.462955,15.80834,21.459232,30.635082,22.812263,18.627642,17.595974,18.058466,19.804852,22.989435,21.67772,20.939941,17.538269,17.136934,17.748423,17.921425,22.11562,25.468239,20.9353,17.096022,17.531837,15.401658,17.862778,20.449312,25.780874,25.713919,20.17946,20.890226,19.075218,20.338997,21.170511
22.20744,20.564304,18.121656,19.3016,25.9567,24.975819,32.562557,18.531134,18.308725,24.704353,33.46988,27.120605,25.310154,42.84978,44.941204,24.00368,33.161247,26.266104,18.969234,24.990265,27.612442,26.122257,19.73943,32.32974,23.263645,24.21079,30.668993,35.31687,37.993,23.422657,32.39501,29.946064,22.255802,27.964672,31.199791,31.041145,27.391975,33.539394,27.306772,22.993,32.90347,38.96358,39.69915,30.442682,33.102627,22.989317,23.072422,32.745907,24.38255,25.015936,25.563728,20.769564,17.66523,21.659168,21.395193,26.967154,37.793877,22.362808,28.097204,31.596107,31.37963,23.156313,34.490337,39.82574,29.013466,32.19788,27.329308,19.105719,38.283993,28.512442,30.293907,23.58514,35.68312,27.665152,18.455605,32.177883,24.26048,26.766987,27.546722,29.27531,24.779993,23.670698,30.841122
38.403194,33.32149,20.046955,14.575949,28.557592,26.517693,40.24506,40.63506,37.159454,32.70624,24.961569,35.279587,32.537174,39.63111,41.46295,13.198821,26.710138,24.338287,30.720911,37.19049,38.645943,37.377823,21.283699,32.17986,28.855574,26.257095,32.071537,38.163414,38.261353,28.84287,18.718952,29.36471,24.158659,25.529596,39.674847,39.940704,14.699786,31.199265,22.26603,22.323906,32.96347,40.112354,39.519405,16.222921,30.823097,23.74612,26.680605,30.120623,37.34409,37.418205,34.95323,29.277279,23.939371,24.878029,38.25483,41.695335,42.67193,37.638958,32.533092,27.372076,32.856995,34.784233,41.72927,43.67528,10.159186,30.737759,32.3655,29.549519,37.753445,37.011497,36.670815,19.201061,28.657648,17.628397,26.611773,32.917797,36.28929,35.39069,26.648836,29.342863,27.40013,27.042477,31.013346
43.097336,41.82241,25.36742,31.770329,35.62582,39.5874,44.05131,45.55297,41.639866,39.449093,37.629086,39.95545,40.83393,42.42001,42.474327,13.422177,36.73216,38.304073,35.81278,44.268246,45.31534,34.380615,11.884326,36.798187,36.144833,31.673069,40.16653,41.604916,45.41613,33.54006,38.689575,36.69537,20.753366,39.420254,42.851044,40.342762,27.407085,33.30692,35.67842,17.4945,40.37999,44.46122,41.939075,22.317009,38.037273,19.195656,36.55831,39.70053,45.533207,43.395813,39.146503,17.055904,21.09749,38.77347,41.728916,45.28617,47.016174,40.7799,36.435516,39.196613,40.267967,41.883427,46.390675,45.06679,14.860862,39.532482,37.8481,36.509735,41.29111,41.90256,39.132263,13.848783,35.106663,35.262676,31.700495,43.22522,43.677982,40.990456,24.522701,37.721733,38.075787,36.495876,42.116238
23.26784,17.878914,11.903801,17.953676,17.054207,18.770016,23.76651,24.014854,20.82551,25.499872,24.60965,18.521511,24.749802,29.181517,29.072714,20.360909,24.96616,23.603622,23.38702,22.274164,31.273531,33.16589,19.598827,25.116465,22.04954,22.703974,21.985422,32.039097,31.403826,22.124762,24.210001,19.751501,18.54343,21.019096,29.011244,31.167236,23.10693,20.89405,19.721785,20.279419,22.503569,31.064009,26.478619,17.643312,21.958872,19.845894,21.846373,23.4756,31.118414,31.214432,25.653976,16.803375,19.31771,22.738375,27.013233,30.547428,29.140196,25.935696,20.50673,21.22562,19.601322,23.682898,25.73828,25.165533,15.634297,21.416979,17.368328,26.133013,25.702942,32.120487,31.772118,24.570726,25.083881,20.651325,24.241333,25.507355,27.619204,28.224228,25.199528,26.591824,25.2512,25.070303,26.361917
22.915356,22.532745,20.816517,19.942614,21.276691,21.016167,30.310356,20.948002,21.076147,23.592806,22.304781,19.512535,19.221275,19.659147,23.017597,19.733124,21.091578,18.819317,19.410553,24.523783,33.35694,33.346825,22.048187,17.669775,21.001457,16.923254,25.086334,25.351442,25.352125,20.354515,18.392902,18.276524,18.501389,25.583532,27.4543,27.251907,22.275879,19.514423,18.488174,20.282452,21.234007,21.16887,21.154757,20.954885,20.204716,20.206274,20.869614,14.971011,21.764685,22.036009,21.972132,22.40789,21.418383,19.89418,24.543467,23.97362,24.022432,22.883606,23.381458,20.302168,24.61583,26.26973,26.379738,26.06882,15.536249,18.903866,15.469451,19.519165,19.524553,19.585981,19.557243,18.49418,15.995497,19.134184,21.818083,21.636902,21.364481,21.319332,20.959282,21.07281,21.71722,20.173222,21.474361
35.161293,33.997826,15.325357,17.01902,15.014864,26.427547,37.88084,42.550247,36.747524,28.565723,13.887265,29.483555,33.16782,36.66383,34.953415,25.44051,20.485704,13.20848,14.20176,24.28697,36.246113,43.020813,32.11751,19.104809,13.80812,12.554012,18.013754,39.377716,45.800907,25.141813,18.895388,12.200622,16.3804,19.002953,39.55035,39.84377,26.065792,15.38287,9.757381,11.753228,25.681175,37.804356,44.949432,19.174408,17.38807,8.636452,14.151542,15.504018,41.972176,35.569836,23.382084,16.245798,12.564842,14.603268,27.91536,40.54784,42.553165,34.32321,21.014986,14.23782,25.611912,39.44533,44.313705,35.034904,18.131151,14.777347,13.197904,18.948275,26.467749,42.756474,38.992214,20.551516,15.597061,11.073362,13.273577,21.105963,35.255184,36.203323,23.51241,22.04262,16.716139,22.214594,26.623272
73.712204,64.49046,61.062393,41.25662,38.08818,58.614906,73.601166,75.493286,71.45735,69.3341,60.380054,63.943333,63.721645,74.12652,75.859215,33.089027,65.92102,65.93972,45.82565,66.68756,74.41939,71.943275,55.747528,63.281826,62.19034,35.686203,65.55614,75.54617,73.76521,50.888466,63.496742,61.199753,30.32225,61.67087,76.47075,73.68215,59.228565,63.132263,58.73828,31.012136,65.59621,72.26896,71.404724,63.735096,66.383156,27.416615,27.062252,33.004833,72.05261,66.37525,66.995056,60.685093,31.3513,37.48094,44.495487,72.42346,75.384796,69.03451,67.357925,63.70285,55.62147,71.314964,75.35254,74.4481,49.549408,47.95713,59.25491,40.02585,68.94107,75.50026,70.60906,53.95359,61.893654,36.899475,54.864273,66.76103,69.61506,68.57384,57.63013,64.184364,57.8124,53.31742,66.96639
34.081264,28.595823,24.744701,23.588533,22.359697,33.3982,35.996468,31.266342,34.60874,27.2586,23.88303,27.23451,35.1544,33.625885,32.096912,27.599218,27.469065,24.155985,22.443836,29.048414,35.353416,32.05518,23.421413,25.511274,21.764196,20.538084,26.050493,34.43182,31.746265,32.33377,22.844837,22.541857,20.564388,31.383299,35.78868,30.07668,27.56332,23.86484,20.300604,20.131483,30.204227,35.369736,39.720955,27.946327,24.730858,21.667114,21.530573,27.919247,35.20207,28.81297,28.76716,24.883362,22.714264,24.155766,28.930603,35.602287,37.55434,33.474575,24.014849,22.502607,23.321733,28.184855,37.602894,29.913078,27.351843,21.907095,25.753098,23.188307,31.931963,37.648064,27.748945,26.1324,25.04388,21.401516,22.611496,28.248623,30.636372,31.346907,28.04352,24.934917,25.295315,25.469946,31.361164
35.127182,23.741768,13.773727,20.40635,16.072823,26.04626,32.927105,35.456127,28.19572,22.294039,21.293535,21.618704,34.169895,35.523712,35.69637,12.615158,20.078533,16.988216,12.124196,25.664602,36.52416,35.41372,12.88086,22.406372,21.338099,17.502796,23.624231,39.43079,32.793858,13.544806,16.531506,13.450726,13.786906,18.788013,26.898378,35.24041,17.438704,24.145414,14.922001,11.356706,28.153746,37.020676,36.610027,13.050141,19.461195,17.956131,10.118285,18.120476,36.55825,34.260925,21.732262,16.385271,19.641361,23.43039,30.969522,30.519032,36.478058,28.544067,18.257061,21.561321,21.84399,30.140831,35.57814,35.072857,12.729468,16.649187,19.04867,18.345013,26.994663,29.876993,29.138403,17.302805,17.508028,17.092102,20.087175,23.451973,30.290209,31.271315,18.554924,22.33309,19.490059,23.080175,26.41007
40.546413,40.143387,24.985878,7.589602,10.455871,28.478477,42.133003,48.20348,40.998558,32.051735,16.492296,27.057653,38.315437,37.23142,41.459637,24.842613,21.312204,19.947083,14.126426,38.43971,44.459675,47.026333,24.057755,14.408902,18.250912,10.752654,23.741488,46.23542,43.054806,28.425613,21.712175,22.832724,8.239303,22.642485,43.30634,39.83426,25.021067,21.453476,21.39328,9.139556,28.177382,40.310745,46.271935,21.794966,12.171947,16.120266,9.472873,25.950464,36.41283,42.226055,38.701763,11.096619,8.05123,19.549192,37.35065,44.61075,51.67492,34.720734,28.351702,18.328697,30.781065,40.54937,39.852776,40.486874,24.811028,17.148067,21.442068,11.61154,35.618225,40.462513,40.40055,23.029648,19.944538,15.934952,9.787255,33.635483,35.30596,35.493282,26.399513,21.31349,21.616955,19.178497,31.935701
37.349693,31.171793,27.791876,22.481783,32.20858,24.628475,35.59376,31.200003,32.574673,32.210564,35.460182,38.038643,32.937428,38.14826,35.842224,28.134617,33.34134,33.99652,23.862629,33.9994,31.555504,31.481812,23.95229,30.014833,29.76948,22.523886,27.434086,38.798107,39.71005,24.069231,29.787725,31.880476,21.98807,25.295485,31.943121,36.398827,25.048447,30.861845,30.194786,19.700933,30.379267,37.208424,34.961037,23.011429,30.948294,29.392593,19.534166,28.78897,35.778732,38.230194,31.61813,25.535011,29.345514,32.26465,33.181267,31.010338,34.338135,39.043583,37.276066,35.931625,38.756733,32.929153,37.970886,40.7751,24.552202,34.834126,34.04341,24.214413,35.027214,36.15982,29.40264,23.617477,24.897371,29.24558,19.68698,27.536194,31.875332,33.527977,26.339901,31.606415,32.125626,27.999186,29.267553
38.89811,36.899933,32.696255,37.968422,37.2168,37.29461,41.330933,42.69583,38.90307,37.142025,36.21077,36.54615,36.224785,41.358585,41.449173,28.565926,32.747726,33.27806,32.290646,38.3456,40.455574,40.529522,26.24284,31.434223,32.95217,34.471325,35.612873,39.672825,37.38472,28.856863,32.473644,31.250507,34.754086,37.455433,47.12663,40.824306,29.742104,34.03732,34.450645,31.591553,37.5234,39.369274,39.47434,23.355558,34.80589,34.294987,33.10329,36.635475,41.994205,40.307167,36.516907,34.052773,34.738754,34.94663,36.706287,41.323826,43.96933,35.465126,34.404552,36.503616,36.635826,39.000782,39.787857,42.491375,30.878447,37.227962,33.647564,36.16397,41.509914,43.62923,43.54399,28.343775,35.71993,32.282833,37.423912,39.896084,39.681107,40.31873,32.424244,35.926155,36.099094,36.07827,38.73171
36.847324,34.379936,31.774475,31.566343,32.058388,34.454636,35.98531,39.049435,34.71686,34.12398,33.727306,34.781654,35.759995,33.6725,32.79135,33.606503,30.711437,27.486706,31.46102,30.676525,37.72704,37.226925,31.149313,33.77267,32.196884,22.182245,33.986603,37.1561,35.8326,33.933384,33.64198,33.110497,28.265034,34.865227,36.61566,39.275776,32.204166,33.335766,32.64426,23.183727,34.695156,38.142162,39.887,31.764914,31.60264,27.731073,20.71052,34.050713,43.297447,38.11924,37.789497,32.701572,27.76604,32.928036,33.875603,37.849964,37.411095,33.16241,29.640379,32.426216,35.469376,37.66934,27.19266,33.514725,34.880173,31.953426,31.657196,32.87019,36.085472,39.091206,32.736828,31.032429,34.21276,28.99657,22.12711,33.63785,36.047943,33.22346,33.48812,32.36191,23.457317,29.923605,34.214085
41.398273,32.4167,28.119852,27.142164,34.935055,34.950653,38.09763,44.59225,42.764347,36.190853,38.109,38.04509,37.402554,45.70249,43.083107,39.483334,36.482258,27.284893,32.10241,33.69208,44.05641,42.500183,33.768543,38.256508,29.303392,23.409237,31.37577,45.44486,44.996708,39.61178,29.530167,28.672173,30.576311,30.002651,43.08763,40.23812,37.62251,37.677925,26.070372,24.73657,38.011776,43.313015,41.735672,40.14328,36.962704,26.03146,27.64917,34.09764,41.336708,42.266075,37.33824,26.55731,29.785576,23.734919,28.968178,44.40216,45.758667,34.10539,32.16938,37.64374,34.25258,27.13703,47.960274,41.256832,37.35459,33.04314,30.272827,30.182026,26.435566,44.275433,44.946926,38.773277,34.100334,29.31261,35.184025,30.984823,35.92244,40.18947,36.037384,36.690777,34.23042,33.87704,35.651585
30.331081,26.629189,24.663986,22.657158,21.3701,29.089397,33.32813,34.33602,30.65793,26.031061,26.590134,23.994669,29.98854,35.066975,30.767298,20.9412,22.9231,25.555336,21.50398,33.471226,36.20275,34.069588,25.884832,22.864374,21.899696,21.139685,30.015991,34.026997,30.203352,25.201008,20.76723,22.560411,21.69643,25.873703,29.998386,30.2851,22.69762,20.317533,24.018787,21.416386,27.01396,34.23113,28.926985,20.933107,20.944496,18.583973,20.871386,32.145653,33.918533,29.52522,24.194452,21.551064,16.826923,26.846205,29.833046,30.894978,34.635235,29.388529,22.172838,24.062801,25.400593,32.100075,33.307873,34.38742,21.223642,23.666737,22.915956,23.09429,33.35311,35.249287,34.562897,21.103016,25.562824,19.443958,22.661278,29.933664,30.050848,30.33149,24.621243,24.947054,23.586927,24.08507,28.089941
